Experiment	Sweeper	
Saved Date	28.05.2025 16:24:32	
User		
Date		
Start time	28.05.2025 16:07:32	
Sweep channel: Name	- None (Time) -	
Sweep channel: Start (V)	-Inf	
Sweep channel: Stop (V)	Inf	
Sweep channel: Points	20000	
Sweep channel: Max slew rate (V/s)	0E+0	
Sweep channel: Initial settling time (s)	20E+0	
Sweep channel: End settling time (s)	20E+0	
Sweep channel: Backward sweep	FALSE	
Sweep channel: Number of sweeps	1	
Sweep channel: Reset	FALSE	
Sweep Type	1D-Only SweepCh	
Acquire channels	Input 2 (V)	
Filter type	None	
Order		
Cutoff frq		
Comment01	b_P1_peak1_1741_3_top	

[DATA]
Points	Input 2 (V)
1.1867000E+4	-1.4794500E-1
1.1868000E+4	-1.5043418E-1
1.1869000E+4	-1.5624703E-1
1.1870000E+4	-1.5716782E-1
1.1871000E+4	-1.5834983E-1
1.1872000E+4	-1.5755200E-1
1.1873000E+4	-1.6287431E-1
1.1874000E+4	-1.5491661E-1
1.1875000E+4	-1.5298650E-1
1.1876000E+4	-1.5211719E-1
1.1877000E+4	-1.5166527E-1
1.1878000E+4	-1.4974156E-1
1.1879000E+4	-1.5069345E-1
1.1880000E+4	-1.5579373E-1
1.1881000E+4	-1.5603527E-1
1.1882000E+4	-1.6047090E-1
1.1883000E+4	-1.4787734E-1
1.1884000E+4	-1.5464666E-1
1.1885000E+4	-1.5259716E-1
1.1886000E+4	-1.5561815E-1
1.1887000E+4	-1.5516733E-1
1.1888000E+4	-1.5439938E-1
1.1889000E+4	-1.4902517E-1
1.1890000E+4	-1.5437490E-1
1.1891000E+4	-1.6113026E-1
1.1892000E+4	-1.4980045E-1
1.1893000E+4	-1.5561445E-1
1.1894000E+4	-1.5086541E-1
1.1895000E+4	-1.5732002E-1
1.1896000E+4	-1.5375416E-1
1.1897000E+4	-1.5556239E-1
1.1898000E+4	-1.5371311E-1
1.1899000E+4	-1.5510720E-1
1.1900000E+4	-1.5480010E-1
1.1901000E+4	-1.4857088E-1
1.1902000E+4	-1.4771967E-1
1.1903000E+4	-1.4835386E-1
1.1904000E+4	-1.5126276E-1
1.1905000E+4	-1.4526179E-1
1.1906000E+4	-1.5680730E-1
1.1907000E+4	-1.5181684E-1
1.1908000E+4	-1.5168528E-1
1.1909000E+4	-1.4654034E-1
1.1910000E+4	-1.4982131E-1
1.1911000E+4	-1.4598331E-1
1.1912000E+4	-1.4717843E-1
1.1913000E+4	-1.4901109E-1
1.1914000E+4	-1.4566022E-1
1.1915000E+4	-1.5478238E-1
1.1916000E+4	-1.4740860E-1
1.1917000E+4	-1.4507635E-1
1.1918000E+4	-1.4439382E-1
1.1919000E+4	-1.5276818E-1
1.1920000E+4	-1.4064574E-1
1.1921000E+4	-1.4829569E-1
1.1922000E+4	-1.4884825E-1
1.1923000E+4	-1.5024641E-1
1.1924000E+4	-1.4698456E-1
1.1925000E+4	-1.4569713E-1
1.1926000E+4	-1.4923544E-1
1.1927000E+4	-1.4461242E-1
1.1928000E+4	-1.4925803E-1
1.1929000E+4	-1.4598009E-1
1.1930000E+4	-1.5684022E-1
1.1931000E+4	-1.5913945E-1
1.1932000E+4	-1.5951855E-1
1.1933000E+4	-1.5714404E-1
1.1934000E+4	-1.5450956E-1
1.1935000E+4	-1.5846033E-1
1.1936000E+4	-1.5501747E-1
1.1937000E+4	-1.5550338E-1
1.1938000E+4	-1.5212826E-1
1.1939000E+4	-1.5781780E-1
1.1940000E+4	-1.5191272E-1
1.1941000E+4	-1.5608670E-1
1.1942000E+4	-1.4705919E-1
1.1943000E+4	-1.5057825E-1
1.1944000E+4	-1.5240355E-1
1.1945000E+4	-1.5811358E-1
1.1946000E+4	-1.5554449E-1
1.1947000E+4	-1.5359113E-1
1.1948000E+4	-1.5909761E-1
1.1949000E+4	-1.5172918E-1
1.1950000E+4	-1.4920670E-1
1.1951000E+4	-1.4420392E-1
1.1952000E+4	-1.5133061E-1
1.1953000E+4	-1.5106116E-1
1.1954000E+4	-1.4952359E-1
1.1955000E+4	-1.4689870E-1
1.1956000E+4	-1.5150757E-1
1.1957000E+4	-1.4541207E-1
1.1958000E+4	-1.4873998E-1
1.1959000E+4	-1.4916858E-1
1.1960000E+4	-1.4238258E-1
1.1961000E+4	-1.4680280E-1
1.1962000E+4	-1.4314440E-1
1.1963000E+4	-1.4785448E-1
1.1964000E+4	-1.4304712E-1
1.1965000E+4	-1.5439063E-1
1.1966000E+4	-1.4481501E-1
1.1967000E+4	-1.4928074E-1
1.1968000E+4	-1.5170051E-1
1.1969000E+4	-1.4909339E-1
1.1970000E+4	-1.5869324E-1
1.1971000E+4	-1.4415199E-1
1.1972000E+4	-1.4831759E-1
1.1973000E+4	-1.4301321E-1
1.1974000E+4	-1.5713407E-1
1.1975000E+4	-1.5091808E-1
1.1976000E+4	-1.4768614E-1
1.1977000E+4	-1.4532742E-1
1.1978000E+4	-1.5232965E-1
1.1979000E+4	-1.5708174E-1
1.1980000E+4	-1.5232247E-1
1.1981000E+4	-1.5450791E-1
1.1982000E+4	-1.5073402E-1
1.1983000E+4	-1.5395582E-1
1.1984000E+4	-1.5265463E-1
1.1985000E+4	-1.5709351E-1
1.1986000E+4	-1.5387753E-1
1.1987000E+4	-1.6659746E-1
1.1988000E+4	-1.5999104E-1
1.1989000E+4	-1.6164984E-1
1.1990000E+4	-1.5179773E-1
1.1991000E+4	-1.6048260E-1
1.1992000E+4	-1.5757976E-1
1.1993000E+4	-1.4826359E-1
1.1994000E+4	-1.4942694E-1
1.1995000E+4	-1.4864600E-1
1.1996000E+4	-1.5053332E-1
1.1997000E+4	-1.4449888E-1
1.1998000E+4	-1.5430748E-1
1.1999000E+4	-1.4588284E-1
1.2000000E+4	-1.5133269E-1
1.2001000E+4	-1.4896728E-1
1.2002000E+4	-1.5159510E-1
1.2003000E+4	-1.6154842E-1
1.2004000E+4	-1.5599714E-1
1.2005000E+4	-1.5915760E-1
1.2006000E+4	-1.5131979E-1
1.2007000E+4	-1.5464798E-1
1.2008000E+4	-1.4515938E-1
1.2009000E+4	-1.4876102E-1
1.2010000E+4	-1.4928417E-1
1.2011000E+4	-1.5518162E-1
1.2012000E+4	-1.5324876E-1
1.2013000E+4	-1.4873160E-1
1.2014000E+4	-1.4931597E-1
1.2015000E+4	-1.4954135E-1
1.2016000E+4	-1.5233158E-1
1.2017000E+4	-1.4691773E-1
1.2018000E+4	-1.5609299E-1
1.2019000E+4	-1.4504164E-1
1.2020000E+4	-1.4965856E-1
1.2021000E+4	-1.4767461E-1
1.2022000E+4	-1.5108079E-1
1.2023000E+4	-1.5284869E-1
1.2024000E+4	-1.5247105E-1
1.2025000E+4	-1.5450549E-1
1.2026000E+4	-1.4987910E-1
1.2027000E+4	-1.5672523E-1
1.2028000E+4	-1.5233909E-1
1.2029000E+4	-1.5687127E-1
1.2030000E+4	-1.5081146E-1
1.2031000E+4	-1.5633491E-1
1.2032000E+4	-1.4891048E-1
1.2033000E+4	-1.5449102E-1
1.2034000E+4	-1.4989269E-1
1.2035000E+4	-1.5823515E-1
1.2036000E+4	-1.5784715E-1
1.2037000E+4	-1.5049507E-1
1.2038000E+4	-1.5636331E-1
1.2039000E+4	-1.5087013E-1
1.2040000E+4	-1.5489638E-1
1.2041000E+4	-1.4983290E-1
1.2042000E+4	-1.5017670E-1
1.2043000E+4	-1.4366132E-1
1.2044000E+4	-1.4989972E-1
1.2045000E+4	-1.4825620E-1
1.2046000E+4	-1.5644887E-1
1.2047000E+4	-1.5004857E-1
1.2048000E+4	-1.4898501E-1
1.2049000E+4	-1.5142205E-1
1.2050000E+4	-1.4627671E-1
1.2051000E+4	-1.5193303E-1
1.2052000E+4	-1.5180756E-1
1.2053000E+4	-1.5177993E-1
1.2054000E+4	-1.4598346E-1
1.2055000E+4	-1.5151313E-1
1.2056000E+4	-1.4872766E-1
1.2057000E+4	-1.5160552E-1
1.2058000E+4	-1.5083793E-1
1.2059000E+4	-1.4845157E-1
1.2060000E+4	-1.5081693E-1
1.2061000E+4	-1.4450376E-1
1.2062000E+4	-1.4733931E-1
1.2063000E+4	-1.4531539E-1
1.2064000E+4	-1.5094768E-1
1.2065000E+4	-1.5052132E-1
1.2066000E+4	-1.5517956E-1
1.2067000E+4	-1.4674893E-1
1.2068000E+4	-1.5124819E-1
1.2069000E+4	-1.4291669E-1
1.2070000E+4	-1.4605653E-1
1.2071000E+4	-1.5017167E-1
1.2072000E+4	-1.4955728E-1
1.2073000E+4	-1.5236712E-1
1.2074000E+4	-1.4957406E-1
1.2075000E+4	-1.5263768E-1
1.2076000E+4	-1.4324512E-1
1.2077000E+4	-1.4951256E-1
1.2078000E+4	-1.4447208E-1
1.2079000E+4	-1.4974129E-1
1.2080000E+4	-1.4970182E-1
1.2081000E+4	-1.5024568E-1
1.2082000E+4	-1.5365689E-1
1.2083000E+4	-1.5072672E-1
1.2084000E+4	-1.5378292E-1
1.2085000E+4	-1.4948648E-1
1.2086000E+4	-1.6204280E-1
1.2087000E+4	-1.5860324E-1
1.2088000E+4	-1.6458789E-1
1.2089000E+4	-1.6066113E-1
1.2090000E+4	-1.6104251E-1
1.2091000E+4	-1.5511866E-1
1.2092000E+4	-1.5061878E-1
1.2093000E+4	-1.5965623E-1
1.2094000E+4	-1.5220943E-1
1.2095000E+4	-1.5506479E-1
1.2096000E+4	-1.5477718E-1
1.2097000E+4	-1.5784222E-1
1.2098000E+4	-1.5705708E-1
1.2099000E+4	-1.5683527E-1
1.2100000E+4	-1.5107687E-1
1.2101000E+4	-1.5659925E-1
1.2102000E+4	-1.4854707E-1
1.2103000E+4	-1.4816974E-1
1.2104000E+4	-1.5020552E-1
1.2105000E+4	-1.4489435E-1
1.2106000E+4	-1.5190341E-1
1.2107000E+4	-1.4678957E-1
1.2108000E+4	-1.5215898E-1
1.2109000E+4	-1.5098077E-1
1.2110000E+4	-1.5337113E-1
1.2111000E+4	-1.4463592E-1
1.2112000E+4	-1.5463702E-1
1.2113000E+4	-1.5539004E-1
1.2114000E+4	-1.5442726E-1
1.2115000E+4	-1.5770781E-1
1.2116000E+4	-1.4670411E-1
1.2117000E+4	-1.5455565E-1
1.2118000E+4	-1.4911321E-1
1.2119000E+4	-1.5271038E-1
1.2120000E+4	-1.5183407E-1
1.2121000E+4	-1.5645814E-1
1.2122000E+4	-1.4705789E-1
1.2123000E+4	-1.5045363E-1
1.2124000E+4	-1.5141723E-1
1.2125000E+4	-1.4683165E-1
1.2126000E+4	-1.4875956E-1
1.2127000E+4	-1.4245114E-1
1.2128000E+4	-1.4346720E-1
1.2129000E+4	-1.4625418E-1
1.2130000E+4	-1.5001172E-1
1.2131000E+4	-1.4094257E-1
1.2132000E+4	-1.5248753E-1
1.2133000E+4	-1.4655550E-1
1.2134000E+4	-1.5381084E-1
1.2135000E+4	-1.5433453E-1
1.2136000E+4	-1.5689293E-1
1.2137000E+4	-1.5735030E-1
1.2138000E+4	-1.5297379E-1
1.2139000E+4	-1.5723497E-1
1.2140000E+4	-1.5017097E-1
1.2141000E+4	-1.5673116E-1
1.2142000E+4	-1.4749843E-1
1.2143000E+4	-1.5288162E-1
1.2144000E+4	-1.5330788E-1
1.2145000E+4	-1.5419658E-1
1.2146000E+4	-1.4616773E-1
1.2147000E+4	-1.5245506E-1
1.2148000E+4	-1.5315647E-1
1.2149000E+4	-1.4563233E-1
1.2150000E+4	-1.4630245E-1
1.2151000E+4	-1.4046356E-1
1.2152000E+4	-1.4668503E-1
1.2153000E+4	-1.4059915E-1
1.2154000E+4	-1.4972775E-1
1.2155000E+4	-1.4567889E-1
1.2156000E+4	-1.5219441E-1
1.2157000E+4	-1.4495257E-1
1.2158000E+4	-1.5266699E-1
1.2159000E+4	-1.4880092E-1
1.2160000E+4	-1.4142124E-1
1.2161000E+4	-1.5176173E-1
1.2162000E+4	-1.4648695E-1
1.2163000E+4	-1.5288498E-1
1.2164000E+4	-1.4933228E-1
1.2165000E+4	-1.6002364E-1
1.2166000E+4	-1.5476725E-1
1.2167000E+4	-1.5944281E-1
1.2168000E+4	-1.5453094E-1
1.2169000E+4	-1.5379855E-1
1.2170000E+4	-1.5323366E-1
1.2171000E+4	-1.5008509E-1
1.2172000E+4	-1.5272248E-1
1.2173000E+4	-1.4949854E-1
1.2174000E+4	-1.5472490E-1
1.2175000E+4	-1.5404160E-1
1.2176000E+4	-1.5861337E-1
1.2177000E+4	-1.4939564E-1
1.2178000E+4	-1.5805860E-1
1.2179000E+4	-1.5626553E-1
1.2180000E+4	-1.5910843E-1
1.2181000E+4	-1.6182896E-1
1.2182000E+4	-1.4997379E-1
1.2183000E+4	-1.5640582E-1
1.2184000E+4	-1.4990492E-1
1.2185000E+4	-1.5820256E-1
1.2186000E+4	-1.5139292E-1
1.2187000E+4	-1.6092321E-1
1.2188000E+4	-1.4590898E-1
1.2189000E+4	-1.4755462E-1
1.2190000E+4	-1.4247914E-1
1.2191000E+4	-1.3718395E-1
1.2192000E+4	-1.3920060E-1
1.2193000E+4	-1.3805386E-1
1.2194000E+4	-1.4343047E-1
1.2195000E+4	-1.3755791E-1
1.2196000E+4	-1.3927519E-1
1.2197000E+4	-1.3556984E-1
1.2198000E+4	-1.4910093E-1
1.2199000E+4	-1.4963923E-1
1.2200000E+4	-1.5208901E-1
1.2201000E+4	-1.5558457E-1
1.2202000E+4	-1.5564589E-1
1.2203000E+4	-1.5497610E-1
1.2204000E+4	-1.5612087E-1
1.2205000E+4	-1.5449628E-1
1.2206000E+4	-1.4676923E-1
1.2207000E+4	-1.5025342E-1
1.2208000E+4	-1.5232855E-1
1.2209000E+4	-1.5053822E-1
1.2210000E+4	-1.4483871E-1
1.2211000E+4	-1.5263259E-1
1.2212000E+4	-1.4110641E-1
1.2213000E+4	-1.5309054E-1
1.2214000E+4	-1.4818116E-1
1.2215000E+4	-1.5042053E-1
1.2216000E+4	-1.5725993E-1
1.2217000E+4	-1.4933918E-1
1.2218000E+4	-1.4960982E-1
1.2219000E+4	-1.4443429E-1
1.2220000E+4	-1.5297194E-1
1.2221000E+4	-1.4497568E-1
1.2222000E+4	-1.4971054E-1
1.2223000E+4	-1.4768146E-1
1.2224000E+4	-1.4922860E-1
1.2225000E+4	-1.5041789E-1
1.2226000E+4	-1.5332690E-1
1.2227000E+4	-1.5269156E-1
1.2228000E+4	-1.5121900E-1
1.2229000E+4	-1.5450707E-1
1.2230000E+4	-1.4641824E-1
1.2231000E+4	-1.5140173E-1
1.2232000E+4	-1.4641674E-1
1.2233000E+4	-1.5305431E-1
1.2234000E+4	-1.5235987E-1
1.2235000E+4	-1.5345195E-1
1.2236000E+4	-1.5069149E-1
1.2237000E+4	-1.5165158E-1
1.2238000E+4	-1.5580703E-1
1.2239000E+4	-1.4373019E-1
1.2240000E+4	-1.4659949E-1
1.2241000E+4	-1.3899356E-1
1.2242000E+4	-1.5113980E-1
1.2243000E+4	-1.4863333E-1
1.2244000E+4	-1.5889707E-1
1.2245000E+4	-1.4985782E-1
1.2246000E+4	-1.5551503E-1
1.2247000E+4	-1.4661990E-1
1.2248000E+4	-1.4133036E-1
1.2249000E+4	-1.4706354E-1
1.2250000E+4	-1.4164950E-1
1.2251000E+4	-1.5027988E-1
1.2252000E+4	-1.4634678E-1
1.2253000E+4	-1.4914173E-1
1.2254000E+4	-1.4596747E-1
1.2255000E+4	-1.5882276E-1
1.2256000E+4	-1.5751609E-1
1.2257000E+4	-1.5996169E-1
1.2258000E+4	-1.5503475E-1
1.2259000E+4	-1.5781149E-1
1.2260000E+4	-1.5811943E-1
1.2261000E+4	-1.5249458E-1
1.2262000E+4	-1.5611680E-1
1.2263000E+4	-1.5667106E-1
1.2264000E+4	-1.5773723E-1
1.2265000E+4	-1.5261747E-1
1.2266000E+4	-1.6082552E-1
1.2267000E+4	-1.5453412E-1
1.2268000E+4	-1.5852250E-1
1.2269000E+4	-1.5413588E-1
1.2270000E+4	-1.5226136E-1
1.2271000E+4	-1.5840887E-1
1.2272000E+4	-1.5634130E-1
1.2273000E+4	-1.6282719E-1
1.2274000E+4	-1.5057047E-1
1.2275000E+4	-1.5773538E-1
1.2276000E+4	-1.5568438E-1
1.2277000E+4	-1.6154544E-1
1.2278000E+4	-1.5543567E-1
1.2279000E+4	-1.5276839E-1
1.2280000E+4	-1.5294528E-1
1.2281000E+4	-1.5225036E-1
1.2282000E+4	-1.5552266E-1
1.2283000E+4	-1.5095221E-1
1.2284000E+4	-1.5666087E-1
1.2285000E+4	-1.5282619E-1
1.2286000E+4	-1.5961693E-1
1.2287000E+4	-1.4747606E-1
1.2288000E+4	-1.5168281E-1
1.2289000E+4	-1.5180363E-1
1.2290000E+4	-1.5746762E-1
1.2291000E+4	-1.5155070E-1
1.2292000E+4	-1.4634848E-1
1.2293000E+4	-1.5183301E-1
1.2294000E+4	-1.4661822E-1
1.2295000E+4	-1.5115154E-1
1.2296000E+4	-1.5160494E-1
1.2297000E+4	-1.5652274E-1
1.2298000E+4	-1.4385419E-1
1.2299000E+4	-1.4682005E-1
1.2300000E+4	-1.4332236E-1
1.2301000E+4	-1.4713347E-1
1.2302000E+4	-1.4737752E-1
1.2303000E+4	-1.4759092E-1
1.2304000E+4	-1.5340216E-1
1.2305000E+4	-1.4347324E-1
1.2306000E+4	-1.4971720E-1
1.2307000E+4	-1.4379069E-1
1.2308000E+4	-1.4953205E-1
1.2309000E+4	-1.4013012E-1
1.2310000E+4	-1.5621157E-1
1.2311000E+4	-1.4870360E-1
1.2312000E+4	-1.6037212E-1
1.2313000E+4	-1.6009940E-1
1.2314000E+4	-1.5643410E-1
1.2315000E+4	-1.6211247E-1
1.2316000E+4	-1.5503427E-1
1.2317000E+4	-1.6059560E-1
1.2318000E+4	-1.5596378E-1
1.2319000E+4	-1.6092783E-1
1.2320000E+4	-1.5726745E-1
1.2321000E+4	-1.5801345E-1
1.2322000E+4	-1.5407081E-1
1.2323000E+4	-1.5733567E-1
1.2324000E+4	-1.5785772E-1
1.2325000E+4	-1.5727204E-1
1.2326000E+4	-1.5936925E-1
1.2327000E+4	-1.5813817E-1
1.2328000E+4	-1.5988673E-1
1.2329000E+4	-1.5454657E-1
1.2330000E+4	-1.5804332E-1
1.2331000E+4	-1.5263772E-1
1.2332000E+4	-1.5862805E-1
1.2333000E+4	-1.5509897E-1
1.2334000E+4	-1.5869337E-1
1.2335000E+4	-1.5080008E-1
1.2336000E+4	-1.5037680E-1
1.2337000E+4	-1.5206487E-1
1.2338000E+4	-1.5195453E-1
1.2339000E+4	-1.5216926E-1
1.2340000E+4	-1.5660395E-1
1.2341000E+4	-1.5916435E-1
1.2342000E+4	-1.5299203E-1
1.2343000E+4	-1.6424488E-1
1.2344000E+4	-1.5982826E-1
1.2345000E+4	-1.6471365E-1
1.2346000E+4	-1.5400723E-1
1.2347000E+4	-1.4880553E-1
1.2348000E+4	-1.5796217E-1
1.2349000E+4	-1.5404809E-1
1.2350000E+4	-1.5789574E-1
1.2351000E+4	-1.5410264E-1
1.2352000E+4	-1.5651646E-1
1.2353000E+4	-1.5115286E-1
1.2354000E+4	-1.5429315E-1
1.2355000E+4	-1.5057024E-1
1.2356000E+4	-1.4875177E-1
1.2357000E+4	-1.4804645E-1
1.2358000E+4	-1.5123647E-1
1.2359000E+4	-1.5001933E-1
1.2360000E+4	-1.4864434E-1
1.2361000E+4	-1.5531491E-1
1.2362000E+4	-1.5155670E-1
1.2363000E+4	-1.5671889E-1
1.2364000E+4	-1.5046118E-1
1.2365000E+4	-1.5608126E-1
1.2366000E+4	-1.5055348E-1
1.2367000E+4	-1.5519778E-1
1.2368000E+4	-1.5158612E-1
1.2369000E+4	-1.5260354E-1
1.2370000E+4	-1.5429276E-1
1.2371000E+4	-1.5155292E-1
1.2372000E+4	-1.5815993E-1
1.2373000E+4	-1.5167642E-1
1.2374000E+4	-1.4941299E-1
1.2375000E+4	-1.4156035E-1
1.2376000E+4	-1.4699030E-1
1.2377000E+4	-1.4339697E-1
1.2378000E+4	-1.4952007E-1
1.2379000E+4	-1.4829677E-1
1.2380000E+4	-1.4988326E-1
1.2381000E+4	-1.5381522E-1
1.2382000E+4	-1.4877856E-1
1.2383000E+4	-1.4638926E-1
1.2384000E+4	-1.4518066E-1
1.2385000E+4	-1.5104710E-1
1.2386000E+4	-1.4459868E-1
1.2387000E+4	-1.5189986E-1
1.2388000E+4	-1.4935859E-1
1.2389000E+4	-1.4970358E-1
1.2390000E+4	-1.4780167E-1
1.2391000E+4	-1.4951785E-1
1.2392000E+4	-1.5265922E-1
1.2393000E+4	-1.4485493E-1
1.2394000E+4	-1.4711791E-1
1.2395000E+4	-1.4831249E-1
1.2396000E+4	-1.5459967E-1
1.2397000E+4	-1.5073292E-1
1.2398000E+4	-1.5557317E-1
1.2399000E+4	-1.4360574E-1
1.2400000E+4	-1.5052307E-1
1.2401000E+4	-1.5123296E-1
1.2402000E+4	-1.4983848E-1
1.2403000E+4	-1.5286238E-1
1.2404000E+4	-1.4410509E-1
1.2405000E+4	-1.4699547E-1
1.2406000E+4	-1.4151040E-1
1.2407000E+4	-1.4621140E-1
1.2408000E+4	-1.4082645E-1
1.2409000E+4	-1.5181641E-1
1.2410000E+4	-1.4337103E-1
1.2411000E+4	-1.5253030E-1
1.2412000E+4	-1.5247077E-1
1.2413000E+4	-1.5132664E-1
1.2414000E+4	-1.5146948E-1
1.2415000E+4	-1.4743191E-1
1.2416000E+4	-1.5286218E-1
1.2417000E+4	-1.4444818E-1
1.2418000E+4	-1.5443440E-1
1.2419000E+4	-1.4816511E-1
1.2420000E+4	-1.5116547E-1
1.2421000E+4	-1.5156963E-1
1.2422000E+4	-1.6109198E-1
1.2423000E+4	-1.5635768E-1
1.2424000E+4	-1.5491836E-1
1.2425000E+4	-1.6083701E-1
1.2426000E+4	-1.5080117E-1
1.2427000E+4	-1.5593612E-1
1.2428000E+4	-1.5022893E-1
1.2429000E+4	-1.5451036E-1
1.2430000E+4	-1.4879736E-1
1.2431000E+4	-1.5238500E-1
1.2432000E+4	-1.4645185E-1
1.2433000E+4	-1.5365243E-1
1.2434000E+4	-1.5250811E-1
1.2435000E+4	-1.4572105E-1
1.2436000E+4	-1.4978473E-1
1.2437000E+4	-1.4744417E-1
1.2438000E+4	-1.5579742E-1
1.2439000E+4	-1.4932822E-1
1.2440000E+4	-1.5159833E-1
1.2441000E+4	-1.4651854E-1
1.2442000E+4	-1.4969306E-1
1.2443000E+4	-1.4249407E-1
1.2444000E+4	-1.4576301E-1
1.2445000E+4	-1.5323101E-1
1.2446000E+4	-1.5175375E-1
1.2447000E+4	-1.4960140E-1
1.2448000E+4	-1.4079988E-1
1.2449000E+4	-1.4768046E-1
1.2450000E+4	-1.4055353E-1
1.2451000E+4	-1.5110554E-1
1.2452000E+4	-1.5077905E-1
1.2453000E+4	-1.5542546E-1
1.2454000E+4	-1.4685367E-1
1.2455000E+4	-1.5091398E-1
1.2456000E+4	-1.4527260E-1
1.2457000E+4	-1.4315762E-1
1.2458000E+4	-1.4344890E-1
1.2459000E+4	-1.4057009E-1
1.2460000E+4	-1.4674956E-1
1.2461000E+4	-1.4146981E-1
1.2462000E+4	-1.4733262E-1
1.2463000E+4	-1.4112926E-1
1.2464000E+4	-1.4549869E-1
1.2465000E+4	-1.4397874E-1
1.2466000E+4	-1.4858608E-1
1.2467000E+4	-1.4584056E-1
1.2468000E+4	-1.4386827E-1
1.2469000E+4	-1.4745320E-1
1.2470000E+4	-1.4159575E-1
1.2471000E+4	-1.5148436E-1
1.2472000E+4	-1.4904153E-1
1.2473000E+4	-1.5240856E-1
1.2474000E+4	-1.4527105E-1
1.2475000E+4	-1.5424299E-1
1.2476000E+4	-1.5106097E-1
1.2477000E+4	-1.5618841E-1
1.2478000E+4	-1.5227656E-1
1.2479000E+4	-1.5235928E-1
1.2480000E+4	-1.5446866E-1
1.2481000E+4	-1.5068702E-1
1.2482000E+4	-1.5408550E-1
1.2483000E+4	-1.4962618E-1
1.2484000E+4	-1.5386443E-1
1.2485000E+4	-1.4741568E-1
1.2486000E+4	-1.4893821E-1
1.2487000E+4	-1.4526607E-1
1.2488000E+4	-1.4439194E-1
1.2489000E+4	-1.4397369E-1
1.2490000E+4	-1.4892027E-1
1.2491000E+4	-1.4756586E-1
1.2492000E+4	-1.4319196E-1
1.2493000E+4	-1.4811362E-1
1.2494000E+4	-1.4743732E-1
1.2495000E+4	-1.5226582E-1
1.2496000E+4	-1.5001689E-1
1.2497000E+4	-1.5065490E-1
1.2498000E+4	-1.4255230E-1
1.2499000E+4	-1.5041672E-1
1.2500000E+4	-1.4811869E-1
1.2501000E+4	-1.5071800E-1
1.2502000E+4	-1.4938217E-1
1.2503000E+4	-1.5255550E-1
1.2504000E+4	-1.5701795E-1
1.2505000E+4	-1.5221684E-1
1.2506000E+4	-1.5602715E-1
1.2507000E+4	-1.4490223E-1
1.2508000E+4	-1.5357628E-1
1.2509000E+4	-1.5292023E-1
1.2510000E+4	-1.5809312E-1
1.2511000E+4	-1.5580013E-1
1.2512000E+4	-1.5613171E-1
1.2513000E+4	-1.5229237E-1
1.2514000E+4	-1.5047088E-1
1.2515000E+4	-1.5850079E-1
1.2516000E+4	-1.5429577E-1
1.2517000E+4	-1.5894933E-1
1.2518000E+4	-1.5490097E-1
1.2519000E+4	-1.5650618E-1
1.2520000E+4	-1.4759615E-1
1.2521000E+4	-1.5670742E-1
1.2522000E+4	-1.5239097E-1
1.2523000E+4	-1.5139778E-1
1.2524000E+4	-1.5508300E-1
1.2525000E+4	-1.4273833E-1
1.2526000E+4	-1.5240099E-1
1.2527000E+4	-1.4595732E-1
1.2528000E+4	-1.5448014E-1
1.2529000E+4	-1.4677978E-1
1.2530000E+4	-1.5371153E-1
1.2531000E+4	-1.5375268E-1
1.2532000E+4	-1.6243887E-1
1.2533000E+4	-1.5378374E-1
1.2534000E+4	-1.4976797E-1
1.2535000E+4	-1.4979421E-1
1.2536000E+4	-1.4750229E-1
1.2537000E+4	-1.4865173E-1
1.2538000E+4	-1.4925413E-1
1.2539000E+4	-1.6178818E-1
1.2540000E+4	-1.5333420E-1
1.2541000E+4	-1.6161394E-1
1.2542000E+4	-1.5109946E-1
1.2543000E+4	-1.6065218E-1
1.2544000E+4	-1.5550266E-1
1.2545000E+4	-1.5925874E-1
1.2546000E+4	-1.5320554E-1
1.2547000E+4	-1.5076402E-1
1.2548000E+4	-1.5808086E-1
1.2549000E+4	-1.4768961E-1
1.2550000E+4	-1.5393643E-1
1.2551000E+4	-1.5363692E-1
1.2552000E+4	-1.6147748E-1
1.2553000E+4	-1.5192737E-1
1.2554000E+4	-1.5225805E-1
1.2555000E+4	-1.5029983E-1
1.2556000E+4	-1.5217188E-1
1.2557000E+4	-1.4882527E-1
1.2558000E+4	-1.4984332E-1
1.2559000E+4	-1.5915309E-1
1.2560000E+4	-1.5219013E-1
1.2561000E+4	-1.5597804E-1
1.2562000E+4	-1.4826033E-1
1.2563000E+4	-1.5419501E-1
1.2564000E+4	-1.5072717E-1
1.2565000E+4	-1.5536775E-1
1.2566000E+4	-1.4688152E-1
1.2567000E+4	-1.4820535E-1
1.2568000E+4	-1.4590108E-1
1.2569000E+4	-1.4703643E-1
1.2570000E+4	-1.5200420E-1
1.2571000E+4	-1.5112469E-1
1.2572000E+4	-1.5683620E-1
1.2573000E+4	-1.5224501E-1
1.2574000E+4	-1.5177093E-1
1.2575000E+4	-1.4051086E-1
1.2576000E+4	-1.4614716E-1
1.2577000E+4	-1.3993849E-1
1.2578000E+4	-1.4298801E-1
1.2579000E+4	-1.4398238E-1
1.2580000E+4	-1.4084581E-1
1.2581000E+4	-1.4696240E-1
1.2582000E+4	-1.4457117E-1
1.2583000E+4	-1.5166989E-1
1.2584000E+4	-1.4800635E-1
